MatchID,TeamName,FirstBlood,FirstBaron,DragonKills,BaronKills
856,Yemesom Qajot,Yes,No,1,2
172,XawVore,Yes,Yes,2,3
643,Wujuso Tusiwi,No,Yes,0,3
992,QezYehe,Yes,No,0,3
706,Huvuco United,No,No,5,1
678,Loqav Dadoqiti,Yes,No,1,2
670,Team Tefizora,Yes,Yes,5,3
722,Gigim Foroc,No,Yes,0,2
735,Notof Cubuteyi,No,Yes,4,2
650,Team Qefik,No,Yes,0,2
482,DusNop,No,Yes,1,1
157,FuwRuh,Yes,Yes,3,1
552,XosegMukek,Yes,No,3,2
681,Team Qemidod,No,No,0,3
401,Team Gaboq,No,Yes,1,0
549,Dayuha Xifepava,Yes,No,0,3
594,Dimanofe Laqotur,No,Yes,3,3
725,Xemiyona Watateya,No,Yes,4,2
333,Fipufi Gaming,Yes,No,4,1
748,Team Yipigut,Yes,No,2,3
524,Coqof Fevejos,Yes,Yes,5,3
863,SitiJoyi,No,Yes,4,2
749,Team Vamizu,No,Yes,0,0
908,Team Xebawuk,Yes,No,2,0
659,ToyiGum,Yes,No,4,0
581,XizozFoso,Yes,Yes,0,1
583,Waveju Esports,No,No,0,1
417,Vayana Katoqe,Yes,Yes,3,3
771,WemukGiv,Yes,No,5,2
681,Team Jihikita,Yes,Yes,5,1
836,SijoVal,Yes,No,2,3
589,VeqDazid,No,Yes,5,1
927,Qofeb Yofil,No,No,5,2
506,Team Pinofo,Yes,Yes,0,2
870,Team Holico,Yes,No,0,2
799,Xadujo Bixekuj,No,No,2,2
41,Pohagenu Esports,No,No,1,0
937,Team Yudufib,No,No,0,0
583,Zabigid Gaming,Yes,Yes,0,3
898,Qunete Esports,Yes,No,1,1
790,Notof Cubuteyi,No,No,5,2
307,Team Xutodoze,No,Yes,3,2
781,FosZemu,Yes,No,1,1
92,Team Tasahesi,No,No,4,0
987,Qoxuy Yinapo,No,No,3,0
653,HetiwJafa,Yes,Yes,0,0
34,Tiresep FC,Yes,No,1,3
997,BuwDax,Yes,No,2,0
315,RanugRen,Yes,No,3,2
780,Gigim Foroc,Yes,Yes,4,0
479,MitSeb,Yes,No,1,0
895,Badov Esports,Yes,Yes,2,1
756,LiqNeg,Yes,No,4,2
892,Wujuso Tusiwi,No,Yes,3,3
461,SevaKohi,Yes,No,2,3
481,Jibiz Gaming,No,No,1,2
565,QelKulu,No,Yes,5,3
693,KulLav,Yes,Yes,3,0
321,DuqeJuye,No,Yes,4,3
859,SevaKohi,Yes,No,3,3
177,Taqaten Esports,No,Yes,3,1
535,Xegotube Tivuki,No,No,0,0
152,XosegMukek,Yes,No,4,0
764,Qofeb Yofil,No,Yes,5,1
523,Team Mapukupa,No,Yes,3,2
479,Team Muwijin,No,Yes,0,1
314,Xefiyu FC,No,Yes,4,0
235,Higax Esports,Yes,No,3,3
824,Gabogo United,Yes,No,1,3
14,Daxojipe Jopoh,Yes,Yes,1,3
641,Daxojipe Jopoh,Yes,No,0,3
771,Dimanofe Laqotur,No,Yes,5,0
828,Team Mijey,No,Yes,1,1
646,Team Xawakej,Yes,Yes,2,2
119,Team Xujajum,No,Yes,3,3
80,Team Talori,No,No,1,0
91,Team Woqenahi,No,Yes,0,2
367,QosoVewov,Yes,Yes,0,2
940,Xeholi Winoxo,No,Yes,2,2
219,VacQoho,Yes,Yes,3,2
309,ToyiGum,Yes,Yes,2,2
508,Taqaten Esports,Yes,No,2,1
990,Luwihiy Gaming,Yes,No,3,0
665,Xefiyu FC,Yes,Yes,2,2
807,Wokasa Vovuloc,Yes,No,5,1
467,Sukud Gaming,Yes,No,3,3
294,YitVekoj,Yes,No,5,2
445,Xazuqewe Kufisu,Yes,Yes,3,2
896,Ranewe Taman,No,Yes,5,0
293,Team Qeyoloq,Yes,Yes,2,1
616,Jetodih Mifecobo,Yes,No,3,0
751,Team Mexubaj,Yes,No,3,0
11,Bolilawa Gaming,Yes,No,2,2
303,Kigaxepe Larip,No,Yes,3,2
90,Taqaten Esports,No,No,1,1
820,Cayoju Kawuzew,Yes,Yes,0,0
493,BuwDax,No,Yes,0,1
67,Team Siputas,No,Yes,0,2
875,Yapinu Fexot,No,Yes,5,0
366,Demut United,No,Yes,3,2
655,Team Jihikita,Yes,Yes,2,3
906,Team Degecut,No,Yes,3,0
702,Team Xebawuk,Yes,No,2,3
754,Bejahiru Hoxov,No,No,5,3
179,Team Nuvomi,Yes,No,3,0
880,Kotey Peqopexi,No,Yes,0,1
443,ZuhDux,Yes,No,1,2
482,Team Gihoc,Yes,No,5,0
505,MayiLonun,Yes,Yes,4,3
633,Team Worefuco,No,No,1,0
393,Cayoju Kawuzew,No,Yes,1,0
700,Buyoxow Esports,No,Yes,3,1
17,Jetodih Mifecobo,Yes,Yes,4,1
150,Demut United,No,Yes,1,2
691,Tiresep FC,Yes,No,2,1
229,Waviluv United,No,No,2,2
331,XefNaput,No,No,5,1
638,Niqez Esports,No,No,0,3
226,WagLaga,No,No,2,0
717,Daxojipe Jopoh,No,No,2,1
691,Jubayuda Quheped,No,Yes,0,1
677,Bifux Qigade,Yes,No,4,3
22,Fuqicar United,No,No,0,3
503,Team Gowuz,Yes,Yes,4,0
614,WiyogPutar,No,No,1,3
570,Locimuh Qiluhi,No,No,5,0
579,DugeZah,No,Yes,0,1
289,PuvuQasa,No,No,2,0
878,Team Xekopo,No,Yes,0,2
242,Cuyex Yuyaj,Yes,No,3,1
399,Nazamif Gaming,No,Yes,4,3
816,Gamuxum Esports,No,No,1,0
950,WoyVov,No,Yes,4,0
268,Zevon Gaming,No,No,5,2
215,Desapiq FC,Yes,Yes,5,2
772,Team Mexubaj,No,No,1,2
835,ZugiqCayag,No,No,0,1
775,Vevacom Lexifeje,No,No,5,1
533,QelKulu,Yes,No,5,1
69,Xohipi Gaming,Yes,No,4,0
340,Xemiyona Watateya,Yes,Yes,0,0
242,Team Fofamo,No,Yes,2,1
108,Xubitiyo Segafomi,No,Yes,1,2
601,Gamuxum Esports,No,No,2,3
112,XanusDuv,No,Yes,2,3
803,Yisikeyi FC,No,Yes,1,3
891,KulLav,No,Yes,3,0
653,Team Riyufuza,No,No,2,2
698,Bemuf Vibos,No,Yes,3,3
820,VeqDazid,No,No,4,1
287,Team Gowuz,No,Yes,0,0
314,Team Qejoc,Yes,No,1,0
289,Team Kanux,Yes,Yes,0,2
450,Team Xawakej,Yes,Yes,2,1
388,Suhuta Cehire,No,No,1,3
834,Humos United,No,Yes,0,1
310,NoheXavox,Yes,No,5,3
858,Fuqicar United,No,No,3,0
150,Wokasa Vovuloc,Yes,No,0,1
844,Bolilawa Gaming,Yes,Yes,0,1
485,Maraqece Vupuriq,No,No,4,2
882,MayiLonun,No,No,1,3
538,Team Kegemasu,No,Yes,0,1
209,Nuxida United,Yes,No,1,2
568,LulLefe,Yes,Yes,1,0
88,Team Deqedoh,Yes,Yes,4,3
358,KoqMakoq,No,No,0,2
535,Joqimihe FC,Yes,Yes,2,0
312,Pohagenu Esports,No,Yes,2,2
122,Team Nuvomi,Yes,Yes,1,0
983,MitSeb,No,No,2,3
299,Team Gofoqute,Yes,No,2,3
942,Jahacet Kawefes,No,Yes,4,1
916,Yimakovi FC,No,Yes,5,2
24,Team Kijul,No,Yes,0,1
16,Votiqex Dilibiwe,No,No,1,0
458,Team Qakihuzi,No,No,0,3
776,Wetiref Vuxak,Yes,No,1,2
151,Team Qosorap,No,No,5,3
166,Team Jaruwi,Yes,No,1,1
347,Desapiq FC,Yes,No,1,0
906,Team Jihikita,Yes,No,0,0
782,Cejudol Sacaken,Yes,Yes,3,0
848,Buyoxow Esports,No,No,3,1
385,Nazamif Gaming,No,Yes,4,3
378,ZenuXowor,No,Yes,4,0
748,Yelozen United,No,Yes,1,1
308,Team Migosu,No,Yes,3,0
796,Bolilawa Gaming,Yes,No,2,2
902,Team Wohus,Yes,Yes,1,2
510,Team Vajidodu,Yes,Yes,2,2
497,Team Woqenahi,Yes,Yes,4,2
815,Qepepige Esports,Yes,No,5,2
619,Xohipi Gaming,No,No,1,2
256,Team Cowamohu,No,No,5,0
208,Tixiruti Esports,No,No,2,0
102,ZuhDux,No,Yes,3,1
838,Xohipi Gaming,Yes,No,2,2
128,Waveju Esports,No,Yes,1,1
881,SiyowLoqon,Yes,No,0,2
937,Team Mepahi,Yes,Yes,2,0
174,WemukGiv,Yes,No,5,2
43,Gefexey Jawuyi,Yes,Yes,3,1
520,Bolilawa Gaming,No,Yes,3,2
976,Pexam Wajoto,Yes,Yes,5,2
302,Buyoxow Esports,Yes,Yes,5,1
146,Team Wobasi,Yes,No,0,0
551,Team Zuvel,No,No,4,3
452,KofarBayu,Yes,No,5,1
546,Wetiref Vuxak,Yes,Yes,5,2
162,Cadim Esports,Yes,No,4,1
588,Wodifuw Gipiyoro,No,Yes,1,3
871,QirejZayo,No,No,3,1
380,Team Tecajofi,No,Yes,1,2
587,Locimuh Qiluhi,Yes,Yes,3,3
961,DugeZah,Yes,Yes,4,2
904,Team Tefizora,No,No,0,0
36,Wujuso Tusiwi,Yes,Yes,3,3
296,Daxojipe Jopoh,Yes,Yes,1,2
306,Bufog FC,Yes,Yes,2,2
246,Team Dilagag,Yes,Yes,4,3
792,Yazir Esports,Yes,No,2,2
737,Dovutose Esports,Yes,No,4,1
658,Team Voyati,Yes,Yes,4,2
158,Fajipo Vufeze,No,Yes,3,2
307,Zoracig Esports,Yes,No,0,1
609,Lixeka United,Yes,No,0,0
603,Bemuf Vibos,Yes,No,2,3
633,Xarohah Yametu,Yes,Yes,4,0
286,WevZiji,No,Yes,0,3
79,SevaKohi,Yes,No,5,2
37,Xaruxupo United,Yes,No,0,2
70,Yimakovi FC,Yes,Yes,1,1
392,Tojim Bokaqi,No,No,4,3
93,Paxaso Puzotoju,No,No,0,1
810,Team Vegeza,Yes,Yes,3,0
61,Team Qipiy,No,Yes,4,0
814,Zowesogo United,No,Yes,0,1
665,Team Gowuz,No,No,4,3
190,Focozi Gejoheg,No,Yes,4,0
550,WiniNakij,No,Yes,4,1
470,Josiza Gaming,Yes,No,1,3
42,Gigidoh FC,Yes,No,5,2
382,Jajavayu FC,Yes,Yes,3,0
986,Team Tefecugo,No,Yes,1,1
60,Vujoxaga Esports,Yes,Yes,0,1
446,Cuyex Yuyaj,Yes,No,1,2
87,Daxojipe Jopoh,Yes,No,2,2
328,Qofeb Yofil,No,No,4,0
910,DoturQod,Yes,No,3,0
869,Tudat Gaming,Yes,No,4,3
437,Huvuco United,Yes,Yes,2,1
10,DeciTod,No,No,5,1
606,Giwevi FC,Yes,Yes,2,1
338,Jozafic Gayuj,No,Yes,5,3
684,Kanehate Esports,Yes,No,5,1
545,Qadibali Gebemil,No,Yes,0,0
693,Team Bedizoku,No,No,1,0
913,Zoracig Esports,No,No,2,2
290,Team Saliteg,Yes,No,4,1
712,Team Vocadi,Yes,No,0,1
949,Josiza Gaming,No,No,3,0
421,Team Xaqoviv,Yes,No,2,1
189,Nilukeze Noran,No,No,5,0
406,Team Riyufuza,No,No,1,0
384,Yitac United,Yes,No,1,2
46,Duzegofa Gaming,No,No,3,1
847,Team Huxobaq,No,No,3,3
298,Xegotube Tivuki,Yes,Yes,5,0
622,VezaZipok,No,No,5,0
617,Team Xawakej,No,No,4,1
549,ZafazXiha,No,Yes,3,2
365,WemukGiv,No,Yes,5,1
439,Waveju Esports,No,Yes,1,2
745,Team Cukejeme,No,Yes,0,2
387,Xaruxupo United,No,Yes,3,3
743,Team Wobasi,No,Yes,5,2
780,Lutarato Yomiberi,No,No,5,0
933,Gayikivi Wahuqa,Yes,Yes,5,1
862,Team Kojaduce,Yes,Yes,4,3
163,Sayineju Borimoba,Yes,No,2,3
105,Qojariju Gaming,No,No,2,2
24,SadiLuwez,Yes,No,2,1
354,Team Deqedoh,Yes,No,3,0
951,QunubQas,Yes,Yes,4,2
548,Team Saliteg,No,Yes,2,3
126,Gigim Foroc,Yes,No,1,2
701,Xiqacu Gaming,No,No,4,0
821,Yonafobo Esports,No,Yes,1,0
662,ZuhDux,No,No,4,3
33,Jokiruf FC,No,No,2,1
165,Marax Esports,Yes,Yes,0,1
21,Hejiqoba Kuxilo,Yes,No,4,3
199,NacosKufug,Yes,No,2,1
226,Nekom FC,Yes,Yes,1,0
449,Team Mebexuv,No,No,5,2
893,Team Qosorap,Yes,Yes,0,3
176,Cikeceze Givaxoq,Yes,Yes,3,3
280,Desapiq FC,No,No,1,1
832,Yitac United,Yes,No,4,0
290,Team Xixadib,No,Yes,0,3
288,QunubQas,No,No,0,2
789,FaqoDoz,Yes,No,5,0
430,Yisikeyi FC,Yes,No,3,1
190,Team Hadobu,Yes,No,3,2
281,Zelozej Esports,Yes,No,3,3
86,WevZiji,Yes,Yes,1,3
65,Fadipow Sukipo,Yes,Yes,5,1
172,BageJuzob,No,No,2,0
339,Sogoyaje Hukejof,No,No,2,2
125,Jetodih Mifecobo,No,Yes,4,3
94,Resajo Dejix,No,No,5,1
756,Ducebu Esports,No,Yes,1,2
555,Jizume United,No,No,0,1
388,SijoVal,Yes,Yes,5,3
680,Cayoju Kawuzew,No,Yes,1,3
796,Kigaxepe Larip,No,Yes,2,1
176,Nigadego Lemitur,No,No,5,2
88,Yiwafuw Gaming,No,No,0,3
466,Zoracig Esports,No,No,1,3
25,FosZemu,Yes,Yes,5,1
593,Yohakoje Esports,Yes,No,0,0
454,Team Qedoli,No,Yes,0,0
266,Team Jihikita,Yes,No,0,0
260,Wowenoy Havicuw,Yes,Yes,1,1
542,Repiku Fodusuc,Yes,Yes,3,3
663,NediDor,Yes,No,1,2
632,Team Cotuwiha,Yes,No,5,1
496,Team Qipiy,No,No,0,2
514,XifJokis,No,No,2,3
818,KozeJayos,Yes,Yes,3,1
652,Team Zuxihup,Yes,No,1,1
776,Team Xujajum,No,Yes,0,0
116,Xeholi Winoxo,Yes,No,4,1
452,Ducebu Esports,No,Yes,0,2
144,DixusRadeg,No,Yes,1,3
85,XozePox,No,No,1,1
6,Xefiyu FC,No,No,5,2
115,Haxaqara Gaming,Yes,No,5,3
395,Waviluv United,No,Yes,0,3
759,Woyejice Gaming,Yes,Yes,3,2
717,Lutarato Yomiberi,Yes,Yes,2,2
311,Team Zuxihup,Yes,Yes,5,2
783,Team Tefizora,No,No,1,3
876,XukZadul,No,No,2,3
143,Pepoquzu Lulijuji,Yes,Yes,4,3
9,Wafeqa United,Yes,Yes,0,1
954,WiyogPutar,Yes,Yes,3,1
669,Humoto Esports,No,No,2,0
703,Qerefuxe Gaming,No,No,4,0
237,Silevose Bogipove,Yes,Yes,3,0
942,DosuPubu,Yes,No,2,1
276,Yazir Esports,No,Yes,5,3
495,Team Worefuco,No,No,2,1
12,Pitoyav Moyeviwo,No,No,2,0
170,Jetodih Mifecobo,Yes,No,0,3
835,Team Qizodez,Yes,Yes,0,0
605,Team Hepiwobu,Yes,No,3,2
808,ZukuhPidon,Yes,No,2,3
134,Team Wigure,No,Yes,5,1
795,Fajipo Vufeze,No,No,3,2
873,WawiWaz,Yes,No,0,3
294,Duzegofa Gaming,No,Yes,4,0
787,Tiwon United,Yes,No,3,1
889,Gayikivi Wahuqa,No,Yes,2,1
333,Daxojipe Jopoh,No,Yes,2,3
851,PuvuQasa,No,No,1,0
901,Team Qedoli,No,Yes,4,1
467,Team Dajitosu,No,Yes,4,2
158,Sehas FC,Yes,No,0,1
607,Repiku Fodusuc,Yes,Yes,5,3
761,Team Qizodez,No,Yes,1,3
235,Team Gowuz,No,Yes,3,1
919,FuxeQomi,Yes,Yes,0,1
87,Team Qosorap,No,Yes,1,2
649,Fadipow Sukipo,Yes,Yes,1,1
136,Wufiqazo FC,No,No,5,2
897,Team Zatula,Yes,No,2,3
844,Giwevi FC,No,No,2,0
882,XosegMukek,Yes,Yes,2,2
744,Micas Toned,Yes,Yes,5,2
567,Gofep Zehar,Yes,No,0,2
9,KojCuq,No,No,1,2
852,Gulaha Jemaco,Yes,No,4,3
774,Team Nuvomi,No,No,5,0
46,Team Xebawuk,Yes,Yes,0,3
612,Team Dilagag,Yes,Yes,2,3
244,Yohakoje Esports,Yes,No,4,3
103,Desapiq FC,No,No,1,1
262,Biyineb Gaming,No,Yes,2,1
740,Team Wasad,Yes,Yes,5,0
284,GasLiw,Yes,No,1,0
974,Jahacet Kawefes,No,Yes,0,0
195,Bohecoqo United,Yes,No,1,1
143,Yemesom Qajot,No,No,0,3
103,VacQoho,Yes,Yes,0,1
919,Kayije Xolav,No,No,5,3
853,Sajil FC,No,No,5,1
917,Nazamif Gaming,Yes,No,0,0
231,ZuhDux,No,No,5,3
607,Qoxuy Yinapo,No,No,1,3
285,Team Zatula,Yes,Yes,5,3
119,Team Wukot,Yes,No,1,1
909,MazojWimaj,Yes,Yes,4,2
788,Gulaha Jemaco,No,No,1,2
923,GidaMane,No,Yes,4,0
187,Gezato Solam,No,Yes,5,1
58,Naruneq United,Yes,Yes,0,0
635,Yobidot Qovamuyi,Yes,No,5,1
922,DoturQod,No,No,5,2
447,Gigim Foroc,Yes,No,4,1
980,Locimuh Qiluhi,No,No,1,1
763,Tewur Lijesi,Yes,No,0,3
720,Team Zuvel,No,Yes,1,1
890,Luxode United,Yes,No,5,3
478,BuwDax,Yes,No,4,2
513,Pepoquzu Lulijuji,No,Yes,1,0
594,Yazir Esports,Yes,No,0,0
750,Team Qeyoloq,No,Yes,2,0
188,TutaJipil,No,Yes,5,2
104,Team Xaqoviv,Yes,No,4,1
471,Hareluxa Cejowax,No,Yes,2,1
207,Team Huxobaq,Yes,No,5,0
416,Team Wigure,No,Yes,1,3
13,Team Heraku,Yes,No,2,3
862,Gixido Bukur,No,No,5,2
286,Cayoju Kawuzew,Yes,No,3,0
785,Qoxipa Esports,Yes,Yes,5,3
38,Wujuso Tusiwi,Yes,No,1,0
973,Tixiruti Esports,Yes,Yes,0,2
559,Sogoyaje Hukejof,Yes,No,5,1
837,Team Facom,Yes,No,3,2
343,Fehepuw United,Yes,Yes,4,0
32,Qoxipa Esports,Yes,Yes,4,3
303,Muvodu Gaming,Yes,No,5,0
181,Humoto Esports,Yes,No,1,2
139,RokezGocek,No,Yes,2,3
72,YubSoc,Yes,No,3,3
946,Paxaso Puzotoju,No,No,1,2
758,Team Xixadib,No,No,1,3
845,Desapiq FC,No,Yes,1,3
71,Sahes FC,Yes,No,0,1
346,Pitoyav Moyeviwo,Yes,No,2,2
269,Suhuta Cehire,No,No,0,0
376,Xoyaxa FC,Yes,Yes,2,3
925,JoqiCuyot,Yes,No,3,0
347,Yimakovi FC,No,Yes,0,2
305,Wunur Hoqomi,Yes,No,3,1
96,FeyoFej,No,No,3,2
416,NawYer,Yes,No,3,1
575,Wafeqa United,No,Yes,2,3
935,FuwRuh,No,Yes,0,3
164,Xazuqewe Kufisu,No,Yes,0,2
632,Qopeni Qiyedaha,No,Yes,4,1
968,VeqDazid,Yes,No,5,1
903,Romasivi Gaming,Yes,No,1,2
692,Kovotujo Dobewa,No,No,1,1
84,Zowesogo United,No,Yes,2,3
650,Cikeceze Givaxoq,Yes,No,3,3
428,Team Mepahi,No,No,0,0
251,Xegotube Tivuki,Yes,Yes,4,3
716,Team Kegemasu,No,No,3,1
409,ToyiGum,Yes,No,3,0
167,JeseMiceq,No,Yes,4,2
222,Qopacu Esports,No,Yes,5,3
328,Team Moqubo,Yes,Yes,0,3
15,Qofeb Yofil,No,No,3,1
486,Zevozoza United,Yes,Yes,5,1
97,Cohiluga Esports,Yes,No,5,3
201,Team Mepahi,No,Yes,0,0
786,Muvodu Gaming,No,No,4,0
799,Tudat Gaming,Yes,Yes,0,2
73,Team Wukod,No,Yes,3,3
197,Woyejice Gaming,Yes,No,1,3
259,QosoVewov,Yes,No,4,3
506,Xiqacu Gaming,No,No,1,1
362,Woyejice Gaming,No,Yes,0,1
715,Cejudol Sacaken,Yes,Yes,3,1
705,Team Voyati,Yes,No,4,2
476,XefNaput,Yes,Yes,2,2
599,Cejudol Sacaken,Yes,Yes,1,0
308,Ruruzome Gaming,Yes,No,5,2
965,Team Xixadib,Yes,Yes,0,0
99,Zevozoza United,Yes,No,5,3
533,Team Zedamob,No,Yes,0,2
913,Team Xewuxa,Yes,Yes,4,0
884,Bolilawa Gaming,Yes,No,0,1
580,Qorig Esports,No,Yes,3,0
629,Coqof Fevejos,No,Yes,1,3
275,SiyowLoqon,No,No,0,1
564,FuhZasuf,No,Yes,4,3
15,LobTuf,Yes,Yes,4,2
544,Jetodih Mifecobo,Yes,No,3,3
353,JeseMiceq,Yes,No,4,2
940,Bibeqasu Gaming,Yes,No,0,3
128,Loqecuna Xifaz,Yes,No,4,1
466,Vujoxaga Esports,Yes,Yes,3,2
130,Micas Toned,Yes,Yes,2,1
304,Team Riyufuza,Yes,Yes,3,1
